Customer_ID,Communication_Day,Communication_Type,Communication_Time,City,DateOfBirth,Qualification,Gender,Marital_Status,Occupation_Code,Total_Previous_Email_Sent,Total_Email_Open,Total_Previous_Email_Clicked,Total_Previous_SMS_Sent,Total_Previous_SMS_Replied,Total_Previous_Calls_Made,Total_Previous_Calls_attended,Total_Previous_Facebook_Notification,Total_Previous_Facebook_Clicked,Successfulchannel
945815,Wednesday,service,2PM_5PM,Tier1,18-02-1960,Graduate,male,u,salaried,17,8,1,15,0,12,3,0,0,sms
1238349,Saturday,service,11AM_2PM,Tier3,29-01-1988,Graduate,male,d,salaried,16,7,1,18,4,14,0,0,0,sms
3557958,Friday,promotional,8PM-12PM,Tier1,27-07-1978,Graduate,male,m,farmer,14,4,2,12,5,5,2,0,0,facebook
2348362,Sunday,service,11AM_2PM,Tier1,15-05-1984,Graduate,male,m,house wife,14,6,2,18,1,15,2,0,0,call
951797,Tuesday,promotional,8PM-12PM,Tier3,16-08-1968,Graduate,male,w,pensioner,20,9,2,14,0,11,0,0,0,email
4319319,Thursday,promotional,11AM_2PM,Tier2,23-02-1964,Graduate,male,m,self employeed -professional,12,7,2,10,2,10,4,0,0,facebook
1468457,Tuesday,promotional,5PM_8PM,Tier3,01-06-1968,Graduate,male,m,farmer,20,2,0,13,2,5,2,0,0,sms
3741928,Saturday,service,8PM-12PM,Tier2,13-01-1963,Graduate,male,divorcee,self employeed -professional,17,4,0,19,5,11,2,0,0,sms
717965,Sunday,service,8AM_11AM,Tier1,28-08-1983,Graduate,male,w,trader,17,10,2,11,4,8,2,0,0,sms
3473600,Monday,service,5PM_8PM,Tier1,24-09-1972,Graduate,other,m,pensioner,14,2,1,17,4,10,1,0,0,email
4775051,Tuesday,service,5PM_8PM,Tier3,20-03-1989,Graduate,female,divorcee,self employeed -nonprofessional,11,3,0,13,5,10,0,0,0,facebook
898696,Tuesday,promotional,5PM_8PM,Tier3,18-03-1966,Graduate,female,m,trader,13,10,1,20,5,10,4,0,0,sms
1264634,Sunday,service,8AM_11AM,Tier2,02-12-1990,Graduate,male,w,self employeed -nonprofessional,11,7,0,19,4,7,2,0,0,sms
2520891,Saturday,promotional,11AM_2PM,Tier1,10-01-1987,Graduate,female,married,self employeed -professional,16,7,2,17,3,13,3,0,0,email
1321473,Tuesday,service,8PM-12PM,Tier3,02-08-1960,Graduate,male,unmarried,self employeed -nonprofessional,11,6,0,10,5,12,5,0,0,facebook
3417698,Friday,promotional,11AM_2PM,Tier1,15-06-1978,Graduate,male,m,pensioner,11,3,0,13,5,6,5,0,0,sms
844856,Monday,promotional,5PM_8PM,Tier1,28-04-1983,Graduate,female,widow,trader,18,9,2,19,2,14,1,0,0,email
1718681,Monday,service,8AM_11AM,Tier1,03-09-1977,Graduate,male,d,house wife,16,3,0,12,4,15,4,0,0,email
808298,Saturday,service,8AM_11AM,Tier3,08-12-1965,Graduate,male,m,salaried,17,2,2,16,2,10,4,0,0,email
1402741,Monday,service,8AM_11AM,Tier1,29-11-1991,Graduate,male,m,trader,17,8,0,14,1,9,5,0,0,sms
2851241,Thursday,service,8AM_11AM,Tier3,20-02-1963,Graduate,male,widow,self employeed -professional,18,8,1,15,5,9,2,0,0,facebook
3185188,Tuesday,service,5PM_8PM,Tier2,24-07-1979,Graduate,male,married,farmer,12,5,0,12,2,13,2,0,0,facebook
820090,Saturday,promotional,8PM-12PM,Tier2,11-04-1970,Graduate,female,m,trader,20,10,1,14,2,15,5,0,0,sms
1238925,Saturday,promotional,5PM_8PM,Tier1,03-01-1992,Graduate,male,w,trader,13,9,2,10,2,8,0,0,0,sms
1335008,Saturday,promotional,8AM_11AM,Tier2,04-03-1972,Graduate,male,unmarried,house wife,10,2,2,15,1,8,3,0,0,sms
1164992,Friday,promotional,8PM-12PM,Tier2,09-02-1974,Graduate,female,u,trader,19,4,2,16,3,11,3,0,0,call
901661,Friday,promotional,8AM_11AM,Tier2,08-07-1976,Graduate,male,u,trader,18,3,1,17,2,13,2,0,0,call
3154546,Monday,promotional,8PM-12PM,Tier1,01-07-1968,Graduate,male,unmarried,self employeed -professional,13,9,2,20,4,9,1,0,0,call
2236918,Thursday,service,11AM_2PM,Tier1,20-10-1963,Graduate,male,w,house wife,17,6,1,19,3,15,0,0,0,facebook
1070007,Saturday,service,5PM_8PM,Tier1,05-05-1972,Graduate,other,w,self employeed -professional,18,5,2,18,1,10,2,0,0,facebook
4245307,Sunday,promotional,8PM-12PM,Tier3,21-10-1988,Graduate,male,d,salaried,19,2,0,13,2,12,1,0,0,facebook
4424624,Wednesday,promotional,8AM_11AM,Tier1,01-05-1984,Graduate,male,widow,farmer,10,4,2,10,4,6,5,0,0,facebook
4632446,Sunday,promotional,11AM_2PM,Tier2,17-02-1963,Graduate,female,w,trader,18,6,1,20,1,13,0,0,0,email
1261150,Thursday,service,8AM_11AM,Tier2,29-08-1984,Graduate,other,d,pensioner,18,2,1,10,2,12,2,0,0,email
3734343,Saturday,service,5PM_8PM,Tier2,13-04-1972,Graduate,male,w,house wife,17,6,1,16,1,8,5,0,0,call
3112369,Thursday,promotional,8AM_11AM,Tier1,30-11-1971,Graduate,female,widow,self employeed -nonprofessional,12,2,1,12,1,6,0,0,0,facebook
3206080,Friday,service,2PM_5PM,Tier1,03-03-1979,Graduate,male,d,trader,17,9,2,10,0,5,1,0,0,sms
3615389,Saturday,service,8PM-12PM,Tier3,01-04-1965,Graduate,male,widow,house wife,14,4,1,13,2,15,3,0,0,facebook
3189482,Sunday,promotional,8AM_11AM,Tier3,25-02-1983,Graduate,male,divorcee,self employeed -nonprofessional,20,6,1,18,3,6,3,0,0,facebook
1686582,Saturday,promotional,11AM_2PM,Tier3,30-06-1986,Graduate,male,married,house wife,20,4,1,17,5,13,3,0,0,sms
1072125,Monday,promotional,5PM_8PM,Tier3,11-12-1976,Graduate,male,widow,self employeed -professional,15,3,1,20,0,5,3,0,0,call
1496853,Saturday,service,8AM_11AM,Tier3,27-07-1991,Graduate,male,u,pensioner,16,10,0,14,1,8,4,0,0,email
2743732,Thursday,service,8AM_11AM,Tier2,23-12-1965,Graduate,female,unmarried,pensioner,16,5,1,19,2,9,1,0,0,sms
2278352,Saturday,service,8AM_11AM,Tier3,26-06-1973,Graduate,other,d,self employeed -professional,15,6,0,13,5,10,0,0,0,sms
2457103,Sunday,promotional,5PM_8PM,Tier3,07-08-1982,Graduate,male,m,self employeed -nonprofessional,10,8,0,12,2,6,2,0,0,facebook
3448650,Wednesday,promotional,5PM_8PM,Tier2,14-03-1980,Graduate,female,divorcee,self employeed -professional,17,4,2,17,5,8,5,0,0,email
4513705,Thursday,promotional,8PM-12PM,Tier1,30-10-1985,Graduate,female,divorcee,trader,14,2,2,15,1,14,3,0,0,call
4718669,Thursday,service,8AM_11AM,Tier2,31-08-1962,Graduate,female,m,self employeed -nonprofessional,12,3,1,12,0,14,2,0,0,sms
1929506,Monday,service,8AM_11AM,Tier3,16-07-1962,Graduate,male,divorcee,house wife,14,7,2,19,0,6,2,0,0,facebook
1175177,Monday,service,2PM_5PM,Tier3,08-12-1960,Graduate,male,married,farmer,16,9,0,15,1,11,4,0,0,call
4149552,Saturday,promotional,8AM_11AM,Tier1,15-01-1982,Graduate,female,d,trader,14,6,0,16,3,9,5,0,0,facebook
2720408,Friday,promotional,5PM_8PM,Tier2,05-07-1968,Graduate,other,married,self employeed -professional,17,6,0,11,0,15,2,0,0,call
4444790,Friday,service,8PM-12PM,Tier2,13-08-1986,Graduate,other,divorcee,house wife,18,5,1,15,2,8,0,0,0,facebook
2917224,Friday,promotional,8AM_11AM,Tier2,21-12-1990,Graduate,female,married,salaried,11,10,2,13,5,10,4,0,0,email
722958,Monday,service,8AM_11AM,Tier1,21-05-1971,Graduate,male,u,house wife,19,5,1,10,0,8,0,0,0,facebook
1439776,Sunday,promotional,2PM_5PM,Tier2,03-04-1962,Graduate,male,d,self employeed -professional,10,3,2,19,5,12,1,0,0,call
1634335,Monday,service,8AM_11AM,Tier2,28-03-1992,Graduate,female,married,self employeed -nonprofessional,12,10,2,13,4,11,2,0,0,call
2389385,Thursday,promotional,2PM_5PM,Tier1,11-04-1980,Graduate,female,unmarried,house wife,18,8,2,17,0,15,2,0,0,call
2162888,Saturday,promotional,11AM_2PM,Tier1,25-09-1973,Graduate,male,w,self employeed -professional,10,3,1,19,4,10,3,0,0,facebook
4610164,Wednesday,service,5PM_8PM,Tier2,08-03-1960,Graduate,other,married,self employeed -nonprofessional,10,8,1,11,4,10,1,0,0,email
3009408,Thursday,service,8AM_11AM,Tier1,12-02-1970,Graduate,female,u,house wife,18,10,0,11,2,14,2,0,0,sms
783456,Sunday,promotional,11AM_2PM,Tier1,05-07-1964,Graduate,male,widow,trader,12,8,0,19,2,13,2,0,0,email
3552741,Wednesday,promotional,8PM-12PM,Tier2,23-11-1972,Graduate,female,married,salaried,15,7,2,15,3,5,2,0,0,email
882653,Saturday,promotional,11AM_2PM,Tier3,21-03-1975,Graduate,male,married,trader,16,4,1,17,5,5,4,0,0,sms
4394806,Wednesday,service,8PM-12PM,Tier2,16-01-1987,Graduate,male,u,self employeed -nonprofessional,11,7,2,20,1,15,5,0,0,email
4749299,Tuesday,service,2PM_5PM,Tier1,22-04-1976,Graduate,female,d,house wife,14,9,2,11,1,5,2,0,0,sms
4464677,Saturday,service,5PM_8PM,Tier3,15-12-1989,Graduate,other,widow,farmer,18,3,2,19,4,10,2,0,0,facebook
3580264,Thursday,promotional,8PM-12PM,Tier1,12-08-1968,Graduate,male,u,pensioner,20,9,0,11,1,15,1,0,0,email
4216076,Wednesday,promotional,5PM_8PM,Tier1,27-07-1971,Graduate,female,u,salaried,19,5,0,13,0,5,2,0,0,facebook
2335109,Sunday,promotional,8AM_11AM,Tier1,04-10-1968,Graduate,male,divorcee,farmer,10,8,0,13,5,14,4,0,0,call
3985519,Saturday,promotional,2PM_5PM,Tier2,24-06-1970,Graduate,male,widow,house wife,15,4,0,10,4,6,5,0,0,email
4025807,Tuesday,service,8AM_11AM,Tier1,13-02-1963,Graduate,male,unmarried,salaried,17,7,0,13,4,12,0,0,0,email
3621536,Friday,service,8AM_11AM,Tier2,08-06-1988,Graduate,female,u,farmer,13,10,0,15,2,9,2,0,0,call
3273630,Thursday,promotional,8PM-12PM,Tier2,20-01-1981,Graduate,male,divorcee,salaried,15,6,2,11,5,11,5,0,0,call
2667439,Tuesday,promotional,11AM_2PM,Tier1,13-03-1982,Graduate,other,w,self employeed -professional,20,2,1,11,4,15,5,0,0,call
1849457,Friday,promotional,8AM_11AM,Tier2,12-11-1962,Graduate,male,u,farmer,12,5,1,12,2,13,3,0,0,call
4912638,Thursday,service,8PM-12PM,Tier3,14-12-1977,Graduate,male,married,house wife,15,9,2,16,2,10,1,0,0,call
3831955,Sunday,promotional,8PM-12PM,Tier3,09-03-1968,Graduate,male,unmarried,self employeed -nonprofessional,15,5,1,11,3,9,1,0,0,sms
1114695,Friday,promotional,11AM_2PM,Tier3,07-06-1981,Graduate,male,widow,self employeed -nonprofessional,14,3,2,13,0,13,3,0,0,sms
1504173,Tuesday,service,8AM_11AM,Tier1,18-04-1966,Graduate,other,married,self employeed -professional,15,9,2,13,0,10,3,0,0,call
1934584,Saturday,service,11AM_2PM,Tier2,15-01-1989,Graduate,other,married,pensioner,12,2,1,17,1,8,0,0,0,email
4127079,Saturday,promotional,2PM_5PM,Tier1,27-05-1971,Graduate,other,married,salaried,17,9,0,16,0,9,2,0,0,facebook
1622534,Wednesday,promotional,11AM_2PM,Tier1,02-01-1968,Graduate,male,u,self employeed -professional,17,9,1,18,3,15,3,0,0,sms
1267764,Saturday,promotional,8AM_11AM,Tier1,14-10-1963,Graduate,male,w,trader,17,7,2,20,2,13,2,0,0,facebook
3801820,Wednesday,promotional,8AM_11AM,Tier1,31-12-1989,Graduate,female,d,house wife,14,2,0,12,3,8,4,0,0,call
1442640,Saturday,service,8AM_11AM,Tier2,21-01-1960,Graduate,male,w,self employeed -nonprofessional,12,9,2,18,5,9,2,0,0,email
816255,Friday,promotional,2PM_5PM,Tier3,22-04-1981,Graduate,female,w,pensioner,16,6,1,13,4,12,4,0,0,call
1795710,Friday,promotional,8PM-12PM,Tier2,31-07-1984,Graduate,other,w,farmer,10,3,1,19,3,8,1,0,0,call
2699822,Sunday,service,11AM_2PM,Tier2,21-06-1978,Graduate,female,unmarried,trader,17,2,1,20,5,15,4,0,0,email
705412,Sunday,service,2PM_5PM,Tier1,07-03-1961,Graduate,male,u,farmer,13,9,1,13,4,9,2,0,0,email
2882752,Sunday,promotional,8AM_11AM,Tier1,28-02-1971,Graduate,male,unmarried,trader,11,3,2,19,0,10,4,0,0,facebook
3385976,Monday,service,11AM_2PM,Tier1,04-01-1978,Graduate,female,m,trader,18,6,0,13,3,10,4,0,0,facebook
919098,Saturday,promotional,11AM_2PM,Tier2,28-12-1982,Graduate,female,married,self employeed -professional,18,3,1,18,4,8,4,0,0,email
1112978,Thursday,service,2PM_5PM,Tier3,26-09-1978,Graduate,male,w,self employeed -professional,20,7,0,12,5,6,1,0,0,sms
3860952,Wednesday,promotional,8AM_11AM,Tier3,09-04-1990,Graduate,female,m,salaried,14,5,1,11,3,15,3,0,0,facebook
4022852,Friday,promotional,2PM_5PM,Tier3,05-05-1982,Graduate,male,widow,house wife,14,3,2,19,0,8,2,0,0,sms
4918835,Saturday,promotional,8PM-12PM,Tier1,02-07-1965,Graduate,female,widow,farmer,16,10,0,18,3,10,5,0,0,call
2352310,Sunday,service,11AM_2PM,Tier2,01-02-1967,Graduate,female,d,farmer,10,2,1,14,2,9,1,0,0,email
2913044,Wednesday,promotional,2PM_5PM,Tier3,08-10-1968,Graduate,other,divorcee,self employeed -nonprofessional,20,7,0,10,3,5,5,0,0,sms
3173385,Monday,promotional,5PM_8PM,Tier2,08-07-1961,Graduate,female,m,salaried,16,5,0,10,5,8,3,0,0,email
2416228,Saturday,promotional,11AM_2PM,Tier1,10-10-1969,Graduate,male,widow,farmer,11,7,0,17,1,6,1,0,0,facebook
1150294,Sunday,service,8PM-12PM,Tier2,26-07-1964,Graduate,other,married,farmer,10,9,1,14,3,5,0,0,0,call
2372702,Friday,promotional,5PM_8PM,Tier2,08-10-1975,Graduate,other,d,self employeed -professional,18,6,0,17,5,15,0,0,0,email
733925,Tuesday,service,8AM_11AM,Tier3,02-05-1982,Graduate,other,unmarried,house wife,18,3,2,17,1,15,1,0,0,email
2211201,Thursday,service,8AM_11AM,Tier3,23-06-1988,Graduate,male,married,farmer,20,2,0,20,1,6,5,0,0,facebook
1564155,Friday,service,11AM_2PM,Tier1,31-12-1979,Graduate,male,widow,self employeed -professional,16,8,0,16,1,14,3,0,0,email
3000724,Monday,service,8PM-12PM,Tier1,08-06-1984,Graduate,male,divorcee,house wife,10,4,2,11,2,12,1,0,0,call
2936017,Saturday,promotional,2PM_5PM,Tier1,07-06-1992,Graduate,female,divorcee,pensioner,18,3,1,18,0,7,3,0,0,facebook
2204837,Wednesday,promotional,2PM_5PM,Tier3,24-08-1968,Graduate,male,u,self employeed -professional,16,8,2,10,0,15,1,0,0,call
2547636,Wednesday,promotional,5PM_8PM,Tier1,29-01-1967,Graduate,other,d,self employeed -professional,11,8,2,18,3,14,2,0,0,facebook
2508427,Tuesday,promotional,8PM-12PM,Tier3,24-02-1981,Graduate,female,w,house wife,20,9,2,19,1,8,2,0,0,call
1568443,Tuesday,promotional,5PM_8PM,Tier3,20-02-1987,Graduate,male,unmarried,self employeed -professional,10,10,0,12,5,15,1,0,0,facebook
3814754,Thursday,service,5PM_8PM,Tier1,26-07-1982,Graduate,other,unmarried,self employeed -professional,16,5,1,20,5,13,1,0,0,facebook
4422586,Thursday,promotional,8AM_11AM,Tier1,25-06-1970,Graduate,male,w,salaried,12,9,2,12,4,9,0,0,0,facebook
1417484,Friday,promotional,8AM_11AM,Tier2,05-01-1989,Graduate,male,w,house wife,18,8,2,19,2,15,1,0,0,call
2578582,Sunday,service,5PM_8PM,Tier2,23-12-1979,Graduate,female,widow,farmer,14,7,1,13,4,9,4,0,0,facebook
2948901,Sunday,promotional,11AM_2PM,Tier1,18-11-1990,Graduate,other,m,trader,15,9,2,18,4,13,0,0,0,sms
1124658,Friday,promotional,2PM_5PM,Tier2,30-04-1961,Graduate,male,widow,pensioner,10,2,2,17,0,11,5,0,0,call
4503626,Sunday,promotional,5PM_8PM,Tier2,21-10-1991,Graduate,male,widow,pensioner,10,9,1,19,0,9,2,0,0,call
2377712,Saturday,service,5PM_8PM,Tier1,08-07-1992,Graduate,female,widow,self employeed -professional,17,7,1,13,3,7,0,0,0,call
1229985,Friday,promotional,8AM_11AM,Tier1,25-01-1965,Graduate,other,unmarried,farmer,14,8,1,13,5,6,5,0,0,call
913436,Sunday,service,2PM_5PM,Tier3,30-11-1992,Graduate,female,w,self employeed -nonprofessional,17,10,2,19,2,5,5,0,0,sms
2249889,Saturday,service,11AM_2PM,Tier2,05-06-1985,Graduate,male,d,self employeed -nonprofessional,11,7,1,20,1,14,4,0,0,sms
3410746,Tuesday,service,8AM_11AM,Tier2,22-07-1971,Graduate,other,m,farmer,18,8,2,10,2,8,0,0,0,email
4817661,Saturday,service,5PM_8PM,Tier2,24-11-1965,Graduate,male,m,salaried,15,5,1,11,5,6,2,0,0,facebook
3457412,Sunday,service,5PM_8PM,Tier3,11-09-1984,Graduate,female,unmarried,pensioner,19,6,2,17,3,15,5,0,0,sms
3334711,Thursday,service,8PM-12PM,Tier2,03-12-1988,Graduate,other,u,trader,12,4,0,10,3,15,1,0,0,email
2651627,Wednesday,service,11AM_2PM,Tier3,30-06-1970,Graduate,female,married,salaried,15,2,0,13,1,5,2,0,0,facebook
714196,Thursday,promotional,2PM_5PM,Tier2,30-05-1984,Graduate,male,u,farmer,12,8,2,18,2,13,1,0,0,email
4816303,Wednesday,promotional,8AM_11AM,Tier2,01-05-1987,Graduate,female,widow,self employeed -professional,11,2,1,14,1,12,5,0,0,call
1366792,Thursday,promotional,8AM_11AM,Tier1,22-09-1976,Graduate,male,widow,self employeed -nonprofessional,15,9,2,15,0,15,3,0,0,call
1359136,Wednesday,promotional,5PM_8PM,Tier3,06-05-1986,Graduate,male,married,farmer,18,10,2,15,5,8,3,0,0,call
2572229,Friday,service,5PM_8PM,Tier2,27-02-1963,Graduate,male,m,pensioner,17,9,0,14,3,14,4,0,0,facebook
3091220,Thursday,service,2PM_5PM,Tier1,13-12-1961,Graduate,female,unmarried,salaried,18,8,2,20,3,11,2,0,0,email
1263922,Thursday,promotional,5PM_8PM,Tier2,25-11-1970,Graduate,male,u,self employeed -professional,14,10,1,11,2,5,2,0,0,email
1034504,Monday,service,5PM_8PM,Tier3,02-06-1981,Graduate,male,u,house wife,15,4,2,15,2,13,1,0,0,facebook
817056,Wednesday,promotional,11AM_2PM,Tier2,12-01-1971,Graduate,male,married,farmer,11,7,1,16,4,11,4,0,0,call
742491,Monday,promotional,5PM_8PM,Tier2,12-01-1975,Graduate,male,w,pensioner,15,7,2,20,0,13,1,0,0,facebook
1170845,Sunday,service,5PM_8PM,Tier3,14-07-1969,Graduate,male,married,pensioner,19,5,1,17,1,12,3,0,0,call
1938212,Tuesday,promotional,11AM_2PM,Tier1,24-06-1972,Graduate,male,w,house wife,16,9,0,13,2,9,0,0,0,email
4933135,Monday,service,2PM_5PM,Tier3,26-11-1984,Graduate,other,unmarried,self employeed -professional,12,10,2,14,4,10,0,0,0,sms
2253830,Saturday,service,5PM_8PM,Tier2,29-01-1973,Graduate,female,d,pensioner,12,10,0,10,2,10,1,0,0,email
4604451,Monday,service,8PM-12PM,Tier1,03-01-1970,Graduate,male,divorcee,self employeed -nonprofessional,13,2,2,18,3,12,4,0,0,facebook
4228517,Wednesday,service,8AM_11AM,Tier1,19-06-1962,Graduate,other,u,salaried,13,2,1,17,4,10,0,0,0,call
4388311,Sunday,service,11AM_2PM,Tier1,16-06-1974,Graduate,other,d,pensioner,10,9,2,19,5,15,5,0,0,call
3616551,Sunday,service,2PM_5PM,Tier3,02-01-1992,Graduate,other,widow,pensioner,13,4,2,10,4,13,4,0,0,email
815837,Tuesday,service,8AM_11AM,Tier3,12-11-1992,Graduate,male,widow,farmer,14,8,1,17,3,15,5,0,0,facebook
4643853,Sunday,promotional,5PM_8PM,Tier1,26-09-1963,Graduate,female,m,trader,17,6,1,10,0,7,0,0,0,email
1647893,Thursday,service,5PM_8PM,Tier3,09-09-1961,Graduate,female,unmarried,self employeed -professional,18,2,0,15,3,6,0,0,0,sms
3208875,Sunday,service,11AM_2PM,Tier2,22-01-1983,Graduate,female,u,pensioner,17,5,1,13,5,12,3,0,0,call
3382043,Monday,service,8PM-12PM,Tier1,04-06-1981,Graduate,female,divorcee,salaried,15,7,1,20,2,12,1,0,0,email
2197534,Saturday,service,5PM_8PM,Tier3,19-11-1986,Graduate,female,m,self employeed -nonprofessional,14,8,0,17,1,10,4,0,0,email
4861293,Sunday,promotional,11AM_2PM,Tier3,16-01-1985,Graduate,male,married,house wife,20,7,2,19,1,9,3,0,0,email
4512037,Sunday,service,8AM_11AM,Tier3,26-12-1988,Graduate,female,widow,self employeed -professional,16,9,2,20,3,6,4,0,0,sms
4283255,Wednesday,promotional,5PM_8PM,Tier1,07-09-1985,Graduate,female,d,salaried,18,2,0,18,1,11,0,0,0,facebook
3839531,Monday,promotional,8PM-12PM,Tier3,10-10-1987,Graduate,male,married,farmer,18,8,1,15,5,12,5,0,0,sms
1535664,Tuesday,service,2PM_5PM,Tier1,11-11-1989,Graduate,male,u,salaried,17,7,1,10,1,8,3,0,0,email
3297428,Wednesday,promotional,2PM_5PM,Tier3,01-11-1965,Graduate,male,married,house wife,17,5,0,16,2,10,5,0,0,facebook
4695871,Sunday,promotional,11AM_2PM,Tier2,07-05-1963,Graduate,male,w,salaried,13,10,2,19,3,14,1,0,0,call
2048246,Friday,service,11AM_2PM,Tier1,30-06-1974,Graduate,female,d,self employeed -nonprofessional,15,9,1,11,4,11,0,0,0,call
1279497,Thursday,service,8AM_11AM,Tier1,18-04-1987,Graduate,male,u,pensioner,12,3,1,20,4,13,4,0,0,call
4400538,Sunday,service,5PM_8PM,Tier2,05-01-1983,Graduate,other,unmarried,salaried,14,10,1,17,2,15,5,0,0,sms
4777229,Thursday,promotional,5PM_8PM,Tier3,01-10-1973,Graduate,female,widow,farmer,14,8,2,20,4,10,5,0,0,email
1836576,Tuesday,promotional,5PM_8PM,Tier3,18-02-1964,Graduate,female,widow,trader,13,10,0,13,0,9,4,0,0,email
1306550,Monday,service,8PM-12PM,Tier1,23-05-1976,Graduate,male,unmarried,self employeed -nonprofessional,13,2,0,15,5,14,4,0,0,sms
3613278,Sunday,service,8AM_11AM,Tier1,02-04-1960,Graduate,other,u,pensioner,14,2,2,17,1,13,5,0,0,email
2691518,Sunday,promotional,2PM_5PM,Tier1,10-07-1975,Graduate,female,unmarried,house wife,15,8,0,18,1,7,4,0,0,call
2079562,Wednesday,promotional,8PM-12PM,Tier2,07-07-1985,Graduate,male,d,self employeed -professional,15,9,0,11,2,9,3,0,0,call
4173364,Sunday,service,5PM_8PM,Tier1,09-05-1974,Graduate,female,u,pensioner,11,5,0,18,2,14,0,0,0,sms
3515242,Monday,promotional,11AM_2PM,Tier1,15-10-1991,Graduate,male,married,salaried,12,7,0,11,4,12,2,0,0,facebook
4490905,Sunday,service,2PM_5PM,Tier1,29-11-1970,Graduate,female,u,farmer,18,6,2,12,0,7,3,0,0,email
1629649,Thursday,promotional,11AM_2PM,Tier2,31-08-1964,Graduate,male,w,trader,11,6,1,14,2,9,4,0,0,sms
2730491,Thursday,promotional,2PM_5PM,Tier2,07-02-1988,Graduate,male,u,self employeed -professional,16,9,2,13,2,7,4,0,0,sms
2946420,Sunday,promotional,2PM_5PM,Tier1,04-02-1970,Graduate,female,d,self employeed -nonprofessional,17,8,1,13,3,15,3,0,0,facebook
1717277,Tuesday,promotional,8AM_11AM,Tier2,29-05-1962,Graduate,male,divorcee,salaried,17,3,0,20,0,12,5,0,0,email
2983028,Thursday,service,8PM-12PM,Tier2,01-01-1979,Graduate,male,w,farmer,17,8,1,10,5,10,1,0,0,sms
1042872,Tuesday,service,8PM-12PM,Tier2,21-09-1980,Graduate,female,m,trader,13,10,1,10,4,7,5,0,0,email
2254352,Saturday,promotional,2PM_5PM,Tier1,12-02-1983,Graduate,other,u,pensioner,20,2,1,20,2,14,2,0,0,call
4250372,Sunday,service,5PM_8PM,Tier3,20-07-1964,Graduate,other,m,house wife,17,2,1,18,0,8,3,0,0,email
4568185,Sunday,promotional,8PM-12PM,Tier2,06-02-1977,Graduate,male,unmarried,farmer,19,7,0,17,1,9,3,0,0,sms
1670150,Friday,promotional,11AM_2PM,Tier2,18-12-1967,Graduate,female,widow,trader,13,8,0,14,5,13,2,0,0,facebook
4918114,Tuesday,service,8AM_11AM,Tier1,09-04-1970,Graduate,other,unmarried,house wife,17,9,0,13,0,11,5,0,0,sms
1715753,Friday,promotional,2PM_5PM,Tier3,09-01-1973,Graduate,female,unmarried,pensioner,20,10,0,18,4,6,1,0,0,call
2378629,Monday,service,11AM_2PM,Tier2,01-06-1968,Graduate,female,unmarried,self employeed -nonprofessional,19,8,1,13,0,7,0,0,0,email
1281446,Monday,promotional,8PM-12PM,Tier1,16-12-1963,Graduate,male,divorcee,salaried,10,7,1,20,4,7,5,0,0,facebook
861507,Sunday,promotional,5PM_8PM,Tier1,28-05-1964,Graduate,male,married,self employeed -nonprofessional,20,5,2,15,3,5,0,0,0,facebook
2707396,Wednesday,promotional,5PM_8PM,Tier3,07-02-1974,Graduate,other,u,self employeed -professional,16,10,2,14,2,5,0,0,0,sms
4986858,Tuesday,promotional,8AM_11AM,Tier1,26-09-1977,Graduate,female,m,self employeed -nonprofessional,14,4,1,14,1,14,3,0,0,sms
4720162,Wednesday,service,5PM_8PM,Tier1,26-02-1963,Graduate,male,w,pensioner,10,7,0,13,3,11,0,0,0,sms
772854,Friday,promotional,2PM_5PM,Tier2,09-08-1962,Graduate,other,widow,self employeed -nonprofessional,11,10,0,14,5,13,5,0,0,facebook
861139,Saturday,service,8PM-12PM,Tier2,01-08-1989,Graduate,male,married,house wife,19,6,2,14,3,7,3,0,0,sms
4387162,Sunday,promotional,11AM_2PM,Tier3,03-05-1979,Graduate,other,unmarried,self employeed -nonprofessional,18,3,1,12,4,15,2,0,0,email
